timestamp_start,length_mean,length_range,length_median,ttl_mean,ttl_range,ttl_median,payload_length_mean,payload_length_range,payload_length_median,most_freq_highest_layer,most_freq_src_port,most_freq_dst_port,most_freq_protocol,most_freq_tcp_flags,label,duration
87.987503,336.7,1241,93.0,63.85,1.0,64.0,277.3,1229.0,39.0,Raw,Registered,Well-known,6.0,PA,normal,0.930550753823765
89.081418,515.9,1228,187.5,64.0,0.0,64.0,454.7,1228.0,133.5,Raw,Registered,Well-known,6.0,PA,normal,0.9376071255075495
90.169843,692.3,1448,295.0,64.0,0.0,64.0,514.625,1472.0,229.0,Raw,Registered,Well-known,6.0,PA,normal,0.9596228580329607
91.57937,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.0817350140256363
91.579425,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.3648577092653579
91.580721,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.0741601994819058
91.580754,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.06363317018862816
91.580782,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.08869075794578624
91.580823,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.054161136822089
91.580847,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.07416019945376154
91.58088,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.06584525625291898
91.580909,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.31953208403767375
91.581666,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.3122331079144234
91.58236,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.31076899407389313
91.583042,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.3848719350482715
91.584684,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.056629730650972106
91.584709,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.08173501399988728
91.584746,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.34906988110695353
91.585821,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.06363317018862816
91.585849,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.38461379443231153
91.587486,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.056629730650972106
91.587511,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.335758990284125
91.588429,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.01312755273286572
91.58844,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.2617159690432885
91.588819,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.4086463163518586
91.590993,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.056629730650972106
91.591018,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.07803179908053029
91.591053,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.3386460641968668
91.592003,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.059028777260875125
91.592029,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.32717301883224764
91.592858,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,normal,0.3502391515236312
91.593948,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.2767302130317713
91.594402,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.39592720819399885
91.596273,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.11064762005904433
91.596336,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.2576812949604533
91.596697,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.2375809029589811
91.59698,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.30647851963307066
91.597628,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.36918021586934574
91.598992,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
91.599008,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.29890370509633835
91.5996,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.2994676841397052
91.600204,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3350216651214885
91.601114,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.2952916062359843
91.601681,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.2899625786999756
91.602213,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3245968839783646
91.603026,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3022328791492535
91.603642,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.31076899407389313
91.604334,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.29960809723664
91.604931,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4887885592761541
91.610518,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06363317018862816
91.610546,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0741601994819058
91.610579,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07215632999266816
91.610622,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
91.610646,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
91.610678,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06363317018862816
91.610706,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04629457644072469
91.610737,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
91.610759,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
91.611913,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06584525622188811
91.611942,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.43223402710060277
91.614813,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07803179908053029
91.614848,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07990353432009584
91.614884,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884280158222
91.614907,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.1740768128172901
91.615036,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3455443889181185
91.616067,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.061362088293097854
91.616104,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.365053106346871
91.617403,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08352793338468997
91.617441,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.7244373737411278
91.706494,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.367046384395438
91.707824,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.061362088293097854
91.707851,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.35520136228512345
91.709007,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09196656660058738
91.70905,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3605101346653819
91.710282,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09355839842001934
91.710326,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.32594619534610514
91.711143,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08869075794578624
91.711184,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.6617661943268991
91.753841,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4966322935016288
91.759968,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07803179908053029
91.760003,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04629457644072469
91.760024,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09512102070629058
91.760069,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
91.760091,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0721563299638538
91.760123,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0741601994819058
91.760157,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3954277315468286
91.762017,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.304514700308382
91.76265,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884283825507
91.762673,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08869075794578624
91.762714,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3339035677799221
91.763612,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.6461009643666065
91.799101,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0279755785940422
91.799116,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04350217794777889
91.799136,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.607399672409431
91.821661,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09512102070629058
91.821706,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06136208826038964
91.821733,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.10393859920095999
91.821784,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136822089
91.821808,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06584525622188811
91.821837,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.017089221640845233
91.821849,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05902877729449187
91.821875,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.020874757034544243
91.821888,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
91.821912,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
91.821928,1242.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
91.82195,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5071163914113309
91.828881,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.056629730650972106
91.828906,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07803179908053029
91.828941,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07215632999266816
91.828973,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09196656657775334
91.829016,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.7159809696062027
91.90965,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5945983948010897
91.929049,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.3350216651214885
91.929959,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0279755785940422
91.929974,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
91.92999,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0966554860765951
91.930036,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884280158222
91.930059,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07611799890035514
91.930093,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.6553898438638133
91.969672,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5159538798895936
91.977362,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05662973061639486
91.977387,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07611799892785978
91.977421,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08352793335947739
91.977459,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07215632999266816
91.977491,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
91.977513,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.09355839844243052
91.977557,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04629457640168585
91.977578,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07803179910742372
91.977613,1351.25,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04629457640168585
91.977634,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08352793338468997
91.977672,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.04899831222523288
91.977694,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07215632999266816
91.977726,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.061362088293097854
91.978812,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06584525622188811
91.978841,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4269602827118615
91.981539,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.6816622881299245
92.035425,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.059028777260875125
92.035462,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.056629730650972106
92.035487,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.06800133401650152
92.035527,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5509100768068155
92.047125,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.528392948922402
92.056529,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05902877729449187
92.056555,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.03131563507729666
92.056576,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5922697198898613
92.075432,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.5525521615085592
92.087256,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.44885708701971144
92.090762,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.571701860600412
92.105571,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.34843964308418546
92.106639,1459.75,1085,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884280158222
92.106662,1514.0,0,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07611799890035514
92.106696,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07611799890035514
92.106731,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0741601994819058
92.134564,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.0741601994819058
92.134597,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.054161136786494764
92.134633,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.15414979796211442
92.134733,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.41419361347208494
92.137054,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.07611799890035514
92.137088,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.08528388268726092
92.137127,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.05161884280158222
92.13715,1514.0,0,1514.0,64.0,0.0,64.0,0.0,0.0,0.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.4487110557903275
92.140648,1365.45,1448,1514.0,64.0,0.0,64.0,711.25,1472.0,686.5,Raw,Dynamic_Private,Dynamic_Private,17.0,PA,attack,0.7025443269944642
92.209511,1369.45,1448,1514.0,64.0,0.0,64.0,2.5,5.0,2.5,Raw,Dynamic_Private,Dynamic_Private,17.0,A,attack,0.515387953416437
92.217157,1459.75,1085,1514.0,64.0,0.0,64.0,1472.0,0.0,1472.0,Raw,Dynamic_Private,Dynamic_Private,17.0,Unknown,attack,0.020874757034544243
